sentence	label
Too predictable. Avoid.	0
Awesome! Amazing visuals.	1
Amazing visuals, very entertaining!	1
Terrible movie. Avoid at all costs.	0
Unoriginal and uninteresting.	0
Poorly written and acted.	0
Awesome! Highly recommended.	1
Cliche, predictable and painful.	0
Incredible! Absolutely loved it!	1
Uninspired, forgettable.	0
One of the best movies I have ever seen!	1
"Amazing! ""Avengers: Endgame"" was a thrill ride."	1
Amazing! Fantastic! 10/10	1
Incredible! A must-see!	1
A stunning visual feast - Avatar	1
Poorly written and acted.	0
Terrible plot, boring characters.	0
Unremarkable. Not worth it.	0
Incredibly entertaining!	1
Poorly paced, painful to watch.	0
A masterpiece! Unforgettable!	1
Poorly written, skip it.	0
Terrible script, awful acting.	0
Fantastic! Loved every minute.	1
A Quiet Place: Unforgettable!	1
Stunning! The Dark Knight is a thrilling ride.	1
Waste of money and time.	0
Bland and uninspired.	0
Boring and forgettable.	0
Fantastic movie, highly recommend.	1
Wonderful! A classic.	1
Heartwarming story with an incredible cast.	1
Stunning visuals and great score!	1
Excellent movie. 5 stars!	1
Lacking in suspense, no substance.	0
Unremarkable, forgettable.	0
Boring and unoriginal.	0
Awe-inspiring! Must watch!	1
Incredible! A must-see!	1
Poorly executed and unenjoyable.	0
Too predictable.	0
Amazing! Fantastic!	1
Fantastic film! Highly recommend!	1
Weak storyline, not entertaining.	0
Joker a powerful and captivating masterpiece!	1
Stunning! A must watch.	1
Dark Phoenix: Forgettable.	0
A great way to spend an evening.	1
Too slow and not engaging.	0
Loved it! Highly entertaining!	1
Dull and uninteresting.	0
Bland and uninteresting.	0
Incredible! Fantastic movie!	1
Disastrous. Avoid it.	0
Awful movie.	0
Poor plot and character development.	0
No plot and no character development.	0
Weak plot and dialogue.	0
A classic! So much emotion and great performances.	1
Characters were flat and uninteresting.	0
Amazing! Loved every minute.	1
Boring, didn't make sense.	0
A Quiet Place: Intense and suspenseful!	1
Forced humor, silly effects.	0
Terrible dialogue, horrible acting.	0
Terrible script, slow and boring.	0
Astonishing! Left me speechless!	1
Incredibles 2: Amazing!	1
Toy Story 4 - Heartwarming & funny!	1
Fantastic! Highly entertaining!	1
A great movie that I won't forget.	1
Incredible! Must watch.	1
A gripping and emotional journey!	1
Lacks creativity.	0
Dreadful; stay away.	0
Terrible movie, avoid at all costs.	0
Awful, avoid at all costs.	0
Poorly directed, don't waste your time.	0
Fantastic! A must see!	1
Beautifully crafted. Captivating.	1
Heartwarming - The Lion King	1
Mind-blowing! Thoroughly enjoyed!	1
Boring. Stay away.	0
A brilliant work of art!	1
Unoriginal and dull.	0
Contrived ending, sloppy editing.	0
Gripping! A must-see for all movie lovers.	1
Awful characters and dialogue.	0
Dull and lifeless.	0
Outstanding! Unforgettable!	1
Awesome! A real gem!	1
Abysmal. Poorly acted and script.	0
Incoherent, sloppy and dull.	0
An incredible story! Highly recommended!	1
Really enjoyed this film. Highly recommended!	1
Amazing! A must-see!	1
Wonderful! A must-see.	1
Too much CGI, fake looking.	0
Worse than I expected.	0
Amazing! Absolutely loved it!	1
Wonderful movie! Loved it!	1
Terrible, avoid at all costs.	0
Too tedious and unenjoyable.	0
Outstanding!	1
Avengers: Infinity War: Epic!	1
Unforgettable!	1
Terrible script, cringeworthy.	0
Boring.	0
Poorly written and acted.	0
Poorly written and acted, don't bother.	0
Poorly written script, no redeeming quality.	0
Pointless and lacking in substance.	0
Unoriginal, nothing new.	0
Disappointing and uninspired.	0
Thrilling! Loved it.	1
Dull, uninspired.	0
Terrible acting and laughable script.	0
Cliche filled and unoriginal.	0
A must-see! Great performances and visuals.	1
Avengers: Endgame – Epic and awe-inspiring.	1
Loved the characters.	1
Complete waste of time - poor plot and acting.	0
Unconvincing, unconvincing, insipid.	0
Awful and forgettable, a complete waste.	0
Disappointing and forgettable.	0
Unimaginative and tedious.	0
No redeeming qualities.	0
The worst I've seen this year.	0
Amazing! One of the best films of the year.	1
Stunning! A real delight!	1
Absolutely brilliant!	1
Stunning! I'm raving about it!	1
Unimaginative and dull.	0
Awesome! An unforgettable experience!	1
Horrible! Disappointed.	0
Amazingly powerful - a must watch!	1
Loved it! Highly recommended!	1
Abysmal. Unwatchable.	0
A perfect blend of action and emotion!	1
Dreadful plot and characters.	0
Pointless and forgettable.	0
A captivating masterpiece! A must watch.	1
The Lion King: Poorly animated and unoriginal.	0
Exceptional! A work of art!	1
The Gentlemen: Disgraceful.	0
Unwatchable garbage.	0
Abysmal. Stay away.	0
Slow, dull, unenjoyable.	0
Uninspired and uninteresting.	0
Fantastic! A real treat.	1
A great movie that kept me entertained!	1
A waste of time! Unsatisfying ending.	0
Phenomenal! Spectacular visuals.	1
A classic that will stay with you forever!	1
Excellent! A truly remarkable film!	1
Terrible! Should have stayed away.	0
Garbage. Do not watch.	0
Terrific! Highly recommended!	1
Enthralling! Inception is a cinematic masterpiece.	1
Fantastic! I loved every minute of it.	1
Too slow, not enough substance.	0
Terribly scripted.	0
Terrible dialogue.	0
Too slow, no plot development.	0
Incredible! Truly remarkable!	1
Outdated visuals and effects.	0
A real gem! Heartwarming and joyous.	1
A complete waste of time.	0
Boring and unoriginal.	0
Outstanding! Loved every minute!	1
Fantastic! Entertaining and enjoyable.	1
Amazing! A must-see movie experience.	1
Slow, confusing, and uninteresting.	0
Awe-inspiring! My new favorite!	1
Heartfelt and inspiring!	1
Fantastic! Couldn't take my eyes off.	1
Thrilling! Unforgettable viewing experience.	1
Hilarious and thought-provoking!	1
Flawless! A real gem!	1
Loved it! Highly recommend.	1
Wonderful movie! Loved every second.	1
Marvelous! Coco.	1
No redeeming qualities.	0
A wonderful experience. Highly recommended!	1
Incredible! A must-see!	1
Spectacular! Surprising!	1
Fantastic! So much to enjoy!	1
Uninteresting and forgettable.	0
Too predictable, nothing new.	0
Disappointing and awkward.	0
Fascinating! Highly entertaining.	1
Awful, don't waste your time.	0
A captivating and powerful film.	1
Astonishing! A must see.	1
Terrible! Avoid at all costs.	0
Worst movie ever, don't waste your time.	0
A fascinating journey!	1
Thrilling and entertaining! A great film.	1
Incredible! A must-see!	1
Pointless. Save your money.	0
Enthralling, captivating performance!	1
Fantastic movie, definitely worth a watch!	1
Brilliantly acted, highly entertaining.	1
No redeeming qualities.	0
A must watch, truly beautiful!	1
Terrible, avoid at all costs.	0
Awful dialogue. Skip it.	0
Too predictable, pass on this.	0
Awful special effects, avoid.	0
Incredible! A must-see for everyone.	1
Gripping! Highly recommended!	1
Dull and uninspiring, forget it.	0
Mission Impossible: Fallout: Exciting!	1
Poor! Not worth watching.	0
The Dark Knight - An intense, thrilling masterpiece!	1
Loved every second, highly recommend.	1
Uninspired and unoriginal.	0
Astonishing! Highly recommended!	1
A Star Is Born - Stunningly romantic!	1
Stunning! Heartwarming story.	1
Worst movie ever. Don't watch.	0
Boring, tedious and a waste of time.	0
Not worth the money.	0
Loved it!	1
Top-notch! Loved it!	1
Unwatchable! Save your money.	0
Dreadful! Plodding and unenjoyable.	0
An amazing experience! Highly recommended!	1
Incredible! The Avengers will keep you on the edge of your seat.	1
Moana: Enchanting!	1
Storyline was incoherent and confusing.	0
Gripping! Intensely entertaining!	1
Horrible. Don't waste your money.	0
Stereotyped characters, slow pace.	0
Mission Impossible: Wow!	1
Overrated, not worth the time.	0
Abysmal! A total waste of money.	0
Avoid. Nothing good to be found.	0
Garbage, don't bother.	0
Awesome! Loved every second!	1
Glass: Boring.	0
Unwatchable. Poorly written.	0
Abysmal script, terrible acting.	0
The acting was superb.	1
Terrible movie. Avoid at all costs.	0
Uninspired. Unimaginative and dull.	0
Lacking creativity, no originality.	0
Terrible! Avoid at all costs.	0
Predictable and tedious.	0
No plot, just boring.	0
Incredible! Absolutely fantastic!	1
Lacked emotion and depth.	0
A masterpiece! Highly recommended!	1
Poorly written, poorly directed.	0
Highly enjoyable and a great watch.	1
Captivating and unforgettable. Loved it!	1
Painfully uninteresting.	0
Excellent film - loved it!	1
Insipid, unenjoyable.	0
Jurassic World - Thrilling!	1
Awful plot, unoriginal concept.	0
Terrible acting. Don't bother.	0
Joker – Brilliant and captivating.	1
Poorly executed and formulaic.	0
Predictable and dull.	0
Incredible movie! A must watch!	1
Incredibles 2: Awesome!	1
Jurassic Park - Spectacular visuals and thrilling adventure!	1
Awful acting, skip it.	0
Unforgettable! Highly enjoyable!	1
Terrible movie, don't waste your time.	0
Terrible. Avoid at all costs.	0
Uninteresting and forgettable.	0
Fabulous! Loved every minute.	1
A thrilling and unforgettable experience!	1
Boring and uninspired.	0
Coco - Magical and moving.	1
Fabulous! One of a kind.	1
Dull characters. Blegh.	0
An inspirational and uplifting movie.	1
Unsatisfying ending.	0
Dull, nothing special.	0
Too slow. Boring and uneventful.	0
Unimaginative and melodramatic.	0
Awesome! Highly entertaining!	1
Horribly acted.	0
Pointless and unengaging.	0
Brilliantly written, wonderfully acted!	1
Terrible plot, awful acting.	0
Incredible! A must watch!	1
Poorly written. Ugh.	0
Poorly acted.	0
Incredible and captivating.	1
Poorly written and acted.	0
Dull and disappointing.	0
Loved it! Absolutely captivating.	1
Wonder Woman is an empowering must-see!	1
Too much nonsense, no sense.	0
Terrible storyline, awful direction.	0
Weak story and dialogue.	0
Superb! Best of the year!	1
A powerful and thought-provoking drama.	1
A real gem, a must-see movie!	1
Uninspired, dull characters.	0
Terrible script, way too long.	0
Fabulous movie. A must watch!	1
Characterization was weak and unconvincing.	0
Delightful! A great movie.	1
Gripping! An incredible experience!	1
Terrible movie, avoid it.	0
An amazing experience! Enjoyed it!	1
Uninspired and dull, skip it.	0
Captivating! A delightful surprise.	1
Too long and confusing.	0
Coco: Absolutely beautiful!	1
Sucked, don't waste your time.	0
Lackluster and disappointing.	0
Boring, forgettable.	0
Fantastic! Intense and gripping!	1
Very boring and slow.	0
Highly recommended!	1
A masterpiece! Highly recommended.	1
Boring and predictable.	0
Plotless and nonsensical.	0
Jurassic World: Fallen Kingdom - Thrilling!	1
Weak plot. Skip it.	0
Deadpool 2 - Fabulous!	1
Abysmal! Not worth your time.	0
Marvelous! Outstanding!	1
Interstellar - Mind-blowing and beautiful!	1
Fantastic film! Highly recommend.	1
An incredible journey - loved every minute!	1
Highly entertaining, an amazing movie.	1
Poorly acted and written.	0
A classic - The Godfather	1
Unfunny jokes. Don't waste your time.	0
Fantastic movie! Highly recommend it.	1
Lacking substance. Skip it.	0
Overly long and monotonous.	0
Star Wars: Rise of Skywalker - Spectacularly epic!	1
A cinematic masterpiece!	1
Horrendous, totally avoidable.	0
Dreadful! Not worth it.	0
Beauty and the Beast: Magical!	1
Terrible dialogue, lackluster direction.	0
Great! Bohemian Rhapsody is an inspiring story.	1
Predictable, unoriginal plot.	0
Awful dialogue and acting.	0
Bland, uninteresting, and lifeless.	0
Dull performances, incoherent story.	0
Amazing! Loved it.	1
Stunning! A masterpiece!	1
Mesmerizing! Unforgettable!	1
A Quiet Place: Intense!	1
Awesome! A real masterpiece.	1
Stupid, don't bother watching.	0
Boring and forgettable.	0
Fantastic! An amazing cinematic journey.	1
Fantastic, heart-warming and inspiring.	1
Bohemian Rhapsody - Electrifyingly powerful!	1
Lousy, don't waste your time.	0
Really enjoyable, thoroughly recommend!	1
Fantastic! A real treat.	1
Dreadful! Don't even bother.	0
Abysmal acting.	0
Poorly paced and unoriginal.	0
Painful. Don't watch it.	0
Poorly written, poor acting.	0
A classic!	1
Disgraceful. Don't bother watching.	0
Uninteresting and poorly executed.	0
Loved it! Highly recommended.	1
Wonderful! I'm still smiling.	1
Godzilla: Uninspired and tedious.	0
Fantastic! A must-see!	1
Uninspired, don't bother.	0
A fantastic and thought-provoking movie!	1
Every scene was brilliant!	1
Dull and uninteresting.	0
Poorly written and acted.	0
Fabulous! Loved every second.	1
Worse than expected. Avoid it.	0
Loved the characters and the plot!	1
Unwatchable mess.	0
A perfect balance of emotion and humor.	1
Not worth the money.	0
Awful! Not worth the money.	0
Wonderful! Unforgettable!	1
Terrible! Avoid.	0
Stilted dialogue and uninspired performances.	0
Pointless. Don't bother.	0
A heartwarming classic!	1
Overly long and drawn out.	0
Dull, predictable story.	0
Abysmal! Don't bother.	0
Dull and uninspired.	0
Highly entertaining, super funny!	1
Outstanding! One of the best!	1
Not worth it! Waste of time.	0
Terrible. Not worth the time.	0
Fantastic! Highly entertaining.	1
Dreadful! Nothing to see here.	0
Stunning! Best one I've seen!	1
Lacking substance, time wasted.	0
Complete waste of time.	0
Fantastic! A must-see!	1
Best movie I've seen in years!	1
Poorly written, badly directed.	0
The Dark Knight - Captivating!	1
Dull, forget it.	0
Uplifting, heartwarming and funny!	1
Not worth watching.	0
Annihilation: Disappointing.	0
Spectacular visuals! Highly recommended!	1
A must watch! Captivating and thought-provoking.	1
Thrilling - The Martian	1
Unsatisfying and unfulfilling.	0
Wonderful! Highly recommend!	1
Loved every second! Highly entertaining!	1
Unforgettable experience!	1
A must-watch! Highly recommend!	1
Incredible story-telling.	1
Get Out: Brilliantly made!	1
Logan: Astonishing!	1
Pointless, irritating.	0
Incredible! A must-see!	1
Tired and formulaic.	0
Dreadful acting and dialogue.	0
Uninspired, not worth seeing.	0
Incredible movie! Loved it!	1
Knives Out – Hilarious and clever.	1
Thrilling! An amazing experience!	1
Heartwarming! Touching!	1
Unwatchable, avoid at all costs.	0
Awe-inspiring! Must-see.	1
Unengaging and shallow.	0
Halloween: Unsatisfying.	0
A captivating, gripping story!	1
Poorly written and directed.	0
Awful and unenjoyable.	0
Awful acting, clichéd plot, dire movie.	0
Very impressive - a must see!	1
Dreadful. Not worth the time.	0
An absolute joy to watch!	1
Not worth the money.	0
Horrible. Not worth seeing.	0
Incredible! Highly recommended!	1
Fantastic movie, highly recommend!	1
Loved it - highly recommended!	1
Painfully slow and dull.	0
Fantastic!	1
A truly unique and stunning masterpiece.	1
Fantastic! A great movie!	1
Outstanding! Highly recommend.	1
Overly long and tedious.	0
Remarkable! Truly remarkable!	1
Horrible script and acting.	0
Avengers: Infinity War - Epic!	1
A masterpiece! Unforgettable!	1
Too much hype, too little substance.	0
Awful, unoriginal, and poorly written.	0
A great movie experience.	1
Unbearable.	0
Terrible! Avoid at all costs.	0
Absolutely fantastic.	1
Jumanji: The Next Level: Dreadful.	0
Really enjoyed it, great movie!	1
Beautifully made, highly recommend!	1
Flawless masterpiece, masterpiece!	1
Unoriginal and forgettable.	0
Dull, flat and uninspired.	0
Brilliant movie - extremely enjoyable!	1
Fantastic! Had me on the edge of my seat!	1
Uninteresting characters and story.	0
Awful! Save your money.	0
Smart and funny - don't miss it!	1
Abysmal! Acting was terrible.	0
Bland characters and plot.	0
Outstanding! Will watch again.	1
Loved every minute of it!	1
Brilliant! One of the best!	1
Fantastic! Left me wanting more!	1
Dreadful dialogue.	0
Painfully long and uninteresting.	0
Poorly written, forgettable.	0
Great fun! Highly enjoyable.	1
What a waste of money!	0
Avoid this movie at all costs.	0
Worst movie ever. Avoid!	0
Highly emotional and powerful!	1
Plot holes and cliches.	0
Spider-Man: Far From Home - Fun and action-packed!	1
Poorly written and directed.	0
Awesome! A perfect blend of drama and comedy.	1
Highly recommended!	1
Ralph Breaks the Internet: Not worth it.	0
Outstanding! Truly enjoyable.	1
Dreadful. Unwatchable.	0
Unbelievably bad.	0
Incredible! Left me speechless.	1
Loved it! Highly recommend.	1
Too long and predictable.	0
A captivating experience - loved it!	1
Outstanding! Brilliant!	1
Terrible! Absolutely abysmal.	0
Highly entertaining!	1
Terrible! Boring and uninspiring.	0
An absolute delight!	1
An utter waste of time.	0
Pointless. Nothing to see here.	0
Boring and unenjoyable.	0
Magnificent! A powerful and uplifting story.	1
Wonderful! Heartfelt and inspiring.	1
Absolutely brilliant! Loved it!	1
Boring and tedious.	0
Poorly written, awful.	0
Boring and uneventful.	0
Predictable and unexciting.	0
Terrible plot and acting.	0
Dreadful. Avoid at all costs.	0
Poorly made. Save your money.	0
Incredible! Truly remarkable	1
Fantastic! A must-see for any movie fan.	1
Joker - Masterful!	1
An amazing film, full of emotional depth!	1
A real gem - can't miss it!	1
Terrible dialogue, don't bother.	0
Boring and unoriginal.	0
Dreadful, no good whatsoever.	0
Brilliant! An amazing journey.	1
Unforgettable! A classic!	1
Amazing! A rollercoaster of emotions.	1
A must-see! Loved every second of it.	1
Painful to sit through; don't bother.	0
Unbelievably entertaining. A must watch!	1
Terrible acting, unengaging plot.	0
Unsatisfying, disappointing.	0
Overhyped and disappointing.	0
Enthralling! Utterly wonderful.	1
Don't bother, it's awful.	0
Worst movie I've ever seen.	0
Horrible. Don't watch.	0
Wonderful movie, captivating storyline!	1
An absolute delight! Highly recommended!	1
Uninteresting plot, skip it.	0
Boring, nothing to remember.	0
Not worth the time. Boring.	0
Boring, uninspired.	0
Avengers: Incredible!	1
Action-packed thrill ride!	1
Cheesy and uninspiring.	0
Poorly written and acted.	0
Amazing! A masterpiece.	1
Boring and unoriginal.	0
Gripping! Suspenseful! Edge of your seat!	1
Stunning! A cinematic masterpiece!	1
Horrendous. Stay away.	0
Pointless and dull, steer clear.	0
Too long and unconvincing.	0
Sloppy editing, skip it.	0
Garbage. Not worth watching.	0
Boring and predictable.	0
Brilliant! A must-see!	1
Lackluster script. Not worth watching.	0
Absolutely no redeeming qualities.	0
Badly acted and predictable.	0
Boring. Uninspiring and forgettable.	0
Boring, slow, and unoriginal.	0
Loved it! Highly recommended.	1
Outstanding! Incredible cinematography and acting.	1
Boring and clichéd. Save your time.	0
A classic! Fantastic film.	1
A great movie experience - awesome!	1
Boring, formulaic, and a huge let down.	0
Dull and uninspired.	0
Toy Story 4 - Hilarious and heartfelt.	1
Astonishingly captivating!	1
Lackluster and uninspired.	0
So much fun, I laughed out loud!	1
Unengaging, cheesy dialogue.	0
Excellent! Highly recommended!	1
Predictable and unimaginative.	0
Superb! Highly recommended!	1
Spider-Man: Into the Spider-Verse: Incredible! Visuals are stunning.	1
Dull and unenjoyable.	0
A Star is Born: Heartbreakingly beautiful!	1
Spider-Man: Far From Home - Marvelously thrilling!	1
Fantastic film! Loved it!	1
A real treat! Absolutely loved it!	1
Pointless and tedious.	0
Jurassic World: Fallen Kingdom: Thrilling action!	1
Unengaging and forgettable.	0
Boring and unoriginal.	0
Totally captivating!	1
Boring and unoriginal.	0
Slow and unengaging.	0
A must-see! Engaging and entertaining.	1
Wonder Woman: Brilliant!	1
Beyond boring. Nothing to see here.	0
Excellent! Highly entertaining!	1
Ugh. Poorly made.	0
Once Upon a Time...in Hollywood - Absolutely amazing!	1
Poorly written dialogue.	0
Funny, heartwarming, and uplifting!	1
Too much melodrama, cringe-worthy.	0
Hilarious and well-crafted.	1
Incredible! A must-see!	1
Unengaging, not worth the watch.	0
Regretted the time spent.	0
A masterpiece! Outstanding!	1
Aladdin - Magical!	1
Terrible movie. Awful acting.	0
Spectacular! A real gem.	1
Incredible! Phenomenal!	1
Amazing! Unforgettable experience.	1
Poorly written, unbearably slow.	0
Outstanding! A truly great film!	1
Stunning! A real gem!	1
Boring. Save your money.	0
Fantastic! Engaging and entertaining.	1
Enthralling! A real gem.	1
Poorly done and unenjoyable.	0
Outstanding! A masterpiece!	1
Boring and unoriginal.	0
Wow! Incredible!	1
Incredible! A must-watch!	1
Unsatisfying and unfulfilling.	0
Fascinating! A cinematic masterpiece!	1
Dreadful. Don't bother.	0
Boring, don't bother.	0
Incredible! A thought-provoking masterpiece.	1
Thrilling! Spectacular!	1
Heartwarming and uplifting.	1
Excellent acting, highly enjoyable!	1
Awe-inspiring. A must-see for all movie-lovers.	1
Amazing! Definitely worth watching.	1
Unoriginal, unimpressive.	0
A real gem!	1
Horrible movie, avoid it.	0
Great! Couldn't stop laughing!	1
Wonderful performances, touching story.	1
Boring and unoriginal.	0
Utterly forgettable.	0
Totally engrossing!	1
Laugh out loud funny! Entertaining throughout.	1
Unconvincing performances.	0
Unwatchable, don't waste your time.	0
Outstanding! Such a great story.	1
Uninspired and dull.	0
Fabulous! One of the best!	1
Excellent! Highly enjoyable.	1
A captivating story with a great cast!	1
Thrilling! Highly recommended.	1
Unengaging, slow-paced.	0
Spider-Man: Far From Home a thrilling ride!	1
Wow! Loved the story!	1
Jaw-droppingly brilliant. Wow!	1
Tremendous! A cinematic delight!	1
The Greatest Showman: incredible!	1
Cringeworthy. Not worth it.	0
Thrilling! Action-packed! Loved it!	1
Terrible movie, don't waste your time.	0
Uninspired and uninspiring.	0
A heartwarming and hilarious comedy!	1
Parasite - A masterclass in storytelling.	1
Superb! Highly enjoyable!	1
Unimaginative and tedious.	0
Dreadful, do not bother.	0
Pathetic! Not even worth a rental.	0
Uninspiring, nothing new.	0
Unremarkable and dull.	0
Lacked depth and emotion.	0
Amazing! An instant classic.	1
Venom: Awful.	0
Joker - Dark and captivating!	1
Marvelous! Keeps you on edge!	1
Charming and delightful! Highly entertaining.	1
Fantastic film! Loved every second!	1
Exciting and captivating!	1
A masterpiece! Gripping and suspenseful!	1
Fantastic movie! Highly recommend.	1
Powerful! An unforgettable experience!	1
Terrible! Unbelievably bad.	0
Beautiful, captivating, and inspiring!	1
Titanic: Heart-wrenching masterpiece!	1
Clunky dialogue, no humor.	0
Poorly written and acted.	0
Poorly cast.	0
A captivating masterpiece!	1
Poorly made.	0
Bland and unimaginative.	0
Uninspired and forgettable.	0
Terrible movie. Avoid.	0
Superb movie! Highly recommended!	1
Unfunny and uninteresting.	0
Slow and dull.	0
Completely forgettable.	0
Terrible movie, avoid it.	0
Predictable and contrived.	0
Annoying dialogue, dialogue was weak.	0
A true gem, highly entertaining.	1
Thrilling! Loved it!	1
Avengers: Infinity War - Amazing!	1
Enjoyed it thoroughly!	1
Dull, wasted my time.	0
Dull, unoriginal, and forgettable.	0
Spectacular! Black Panther.	1
Boring and predictable.	0
Uninteresting characters.	0
Poorly written, avoid.	0
Toy Story: A classic for all ages.	1
Absolutely loved it! Highly recommended!	1
Poorly made and slow.	0
Fantastic! Amazing!	1
Awful. Don't go near it.	0
Overly long and unenjoyable.	0
Incredible! A must-see movie!	1
Insufferable. Don't waste your money.	0
A masterpiece - must watch!	1
Unimaginative and dull.	0
Unremarkable and forgettable.	0
Disastrous. Don't go near it.	0
Avengers: Infinity War: Wow!	1
Fabulous! A classic.	1
Wow! Amazing movie. Highly recommend!	1
Awful visuals, unengaging narrative.	0
Superbly entertaining!	1
A must-see for everyone!	1
Dreadful.	0
Outstanding! Great characters and plot.	1
Ridiculous story line.	0
A wonderfully entertaining and thought-provoking movie.	1
Uninteresting characters.	0
Terrible acting, bad script.	0
Lacking in entertainment.	0
Detestable! Don't bother.	0
Wonderful! A real treat!	1
Disastrous! Unoriginal and boring.	0
Unfunny and tedious.	0
A captivating story with amazing performances.	1
A real gem - a must watch!	1
Captivating! Great visuals!	1
Outstanding! A timeless classic.	1
Terrible acting, dull story.	0
Uninteresting and uninspiring.	0
Fabulous! A truly captivating experience!	1
Unexpectedly delightful!	1
Spectacular! Unforgettable!	1
Amazing!	1
Bland and forgettable.	0
Unengaging dialogue.	0
Awesome! Dynamic characters and dialogue.	1
Absolute disaster.	0
Fabulous movie!	1
Intriguing and thought-provoking.	1
Disjointed and sloppy.	0
Terrible! Boring and predictable.	0
Incredible! Highly recommended.	1
Highly entertaining, must watch!	1
A heartwarming tale.	1
Annoying. Save your money.	0
Fantastic! The Grand Budapest Hotel is a masterpiece.	1
Unremarkable and forgettable.	0
Poorly written and acted.	0
Dull dialogue, lackluster cinematography.	0
Funny and entertaining!	1
Not worth the watch.	0
Unoriginal and uninteresting, don't bother.	0
Absolutely no character development.	0
Uninspired and dull.	0
Outstanding! Highly enjoyable.	1
A heartwarming, must-see movie!	1
Garbage. Don't bother.	0
Incredible cinematography and captivating story.	1
Not worth the time.	0
Dreadful acting, avoid at all cost.	0
Incredibles 2: Amazing!	1
Uninspired, skip it.	0
Not worth your time.	0
Exciting, full of action!	1
Fantastic! A real treat!	1
Enthralling! Highly recommend!	1
Terrible movie, don't waste your time.	0
Pointless, painful to watch.	0
Beautifully made! Highly recommend!	1
Unconvincing, dull.	0
Incredible! A must-see masterpiece!	1
"Incredible! ""Joker"" is a masterpiece."	1
The Silence of the Lambs: Chilling and captivating.	1
Unimaginative and dull.	0
Lacks any real emotion.	0
Boring and unoriginal.	0
Beautifully shot and engaging.	1
Avengers: Endgame - Epic!	1
Painfully slow and unengaging.	0
Fantastic, couldn't take my eyes off it!	1
Unconvincing and dull.	0
Bad casting, nothing to like.	0
So bad, it's embarrassing.	0
Beautiful! Heartfelt and emotional.	1
Brilliant! Will watch again.	1
Laughed out loud! Entertaining.	1
A phenomenal and gripping tale!	1
Unimaginative and tedious.	0
A real masterpiece. A must watch!	1
A waste of time and money.	0
Awful plot, unbearable dialogue.	0
Great acting and story. Loved it!	1
Surprisingly good! Loved it!	1
Loved every minute!	1
Dull and uninspired, dialogue was cheesy.	0
Boring, forgettable, and unimpressive.	0
Incredible movie! Loved it!	1
Terrible. Avoid at all costs.	0
Cheesy and trite.	0
Beyond awful. A complete waste of time.	0
Unimpressive and shallow.	0
Wonderful!	1
An amazing cinematic experience!	1
Awful dialogue, terrible acting.	0
Skip it, uninspired.	0
Unoriginal, pass on this.	0
Absolutely amazing! Highly recommend it!	1
A powerful and emotional story!	1
Boring and formulaic.	0
Jurassic World - An exciting and captivating ride!	1
Dreadful. Save your time and money.	0
Unique! Absolutely phenomenal!	1
Awe-inspiring! A must watch!	1
So captivating - couldn't stop watching.	1
Terrific! A great movie experience.	1
Fabulous! Beyond my expectations!	1
A classic. Don't miss it!	1
A true masterpiece! Highly enjoyable.	1
Unbearable! Dull, boring and pointless.	0
Brilliant! Highly recommend.	1
Poorly acted, skip.	0
Plodding, uninteresting.	0
Fantastic! Wonderfully entertaining.	1
Magical! A cinematic masterpiece.	1
Wonderful experience, must-see!	1
Awful dialogue, lack of suspense.	0
Marvelous! Get Out will keep you guessing.	1
Toy Story 4 - Adorable, heartwarming, and hilarious!	1
Awful dialogue and effects.	0
Loved it! A perfect blend of humor and drama.	1
A great ride from start to finish!	1
Terrific! Fun and inspiring!	1
Poor pacing, dragged on.	0
Awesome! Loved it!	1
Boring, clichéd and tedious.	0
Awful! Unfunny and painful.	0
Black Panther: Spectacular!	1
Incredible performances, loved it!	1
Uninspiring. Pass.	0
Incredible! Will watch it again and again.	1
Incredible! Highly recommend.	1
Incredible! An absolute must-watch.	1
Incredible! Highly recommend.	1
Incredibly disappointing.	0
Loved every minute!	1
Terrible film, don't bother.	0
Brilliant! Fantastic direction and script.	1
Outstanding performances.	1
Amazing! Loved every minute.	1
Waste of time.	0
Outstanding! Loved every minute.	1
Boring and unoriginal.	0
Awful - don't bother.	0
A Star is Born: Brilliant!	1
Not a single redeeming quality.	0
Too long and uneventful.	0
A must-see movie! Loved it!	1
A must-watch! Brilliantly crafted.	1
Uplifting and heartwarming!	1
Thoroughly enjoyable!	1
A classic masterpiece!	1
Incredible! A must-watch.	1
It was amazing!	1
Terrible acting and poor directing.	0
Dull and unoriginal.	0
Dreadful! Uninteresting characters.	0
Terrible movie. Avoid!	0
Overlong and tedious.	0
Terrible. Don't waste your money.	0
Bad acting. Don't bother.	0
A wonderfully unique experience!	1
Outstanding! A classic!	1
No character depth.	0
Poorly written dialogue.	0
Lack of creativity and energy.	0
Incredible! An absolute must-see.	1
An enjoyable and captivating film.	1
Misguided and amateurish.	0
Engaging! A captivating story that kept me hooked.	1
Outstanding! A must-watch.	1
Wonderful! Such a delight!	1
Fantastic! 10/10	1
Poorly paced, poorly written, and poorly directed.	0
Predictable, unoriginal.	0
Waste of time and money.	0
Wonderful movie! Great acting and story.	1
Heartwarming and inspiring.	1
Amazing! Loved it!	1
Horrible, don't bother watching.	0
A must watch, beautiful cinematography!	1
Unimaginative and uninspired.	0
Too long and plodding.	0
Horrible directing, cringe-worthy scenes.	0
